date,campaign_id,ad_group_id,impressions,clicks,conversions,spend
2025-10-25,C001,C001_AG5,966,24,1,196.83
2025-10-26,C001,C001_AG5,1032,52,7,266.29
2025-10-27,C001,C001_AG5,843,60,11,729.93
2025-10-28,C001,C001_AG5,831,56,3,588.75
2025-10-29,C001,C001_AG5,948,65,14,950.54
2025-10-30,C001,C001_AG5,823,44,7,328.32
2025-10-31,C001,C001_AG5,880,57,13,811.74
2025-11-01,C001,C001_AG5,882,65,5,445.08
2025-11-02,C001,C001_AG5,935,42,8,366.11
2025-11-03,C001,C001_AG5,894,50,9,463.69
2025-11-04,C001,C001_AG5,806,57,12,460.66
2025-11-05,C001,C001_AG5,871,37,6,620.01
2025-11-06,C001,C001_AG5,891,38,3,553.71
2025-11-07,C001,C001_AG5,1149,23,2,224.18
2025-11-08,C001,C001_AG5,1129,51,8,387.17
2025-11-09,C001,C001_AG5,1188,28,4,145.79
2025-11-10,C001,C001_AG5,1163,89,11,827.46
2025-11-11,C001,C001_AG5,1101,50,6,730.4
2025-11-12,C001,C001_AG5,856,21,1,395.09
2025-11-13,C001,C001_AG5,857,33,5,542.8
2025-11-14,C001,C001_AG5,1051,40,5,772.06
2025-11-15,C001,C001_AG5,893,67,4,950.36
2025-11-16,C001,C001_AG5,1061,63,5,326.97
2025-11-17,C001,C001_AG5,800,39,4,497.58
2025-11-18,C001,C001_AG5,899,38,7,687.87
2025-11-19,C001,C001_AG5,842,62,7,709.27
2025-11-20,C001,C001_AG5,900,70,12,870.95
2025-11-21,C001,C001_AG5,818,58,4,426.86
2025-11-22,C001,C001_AG5,1151,69,5,1111.71
2025-11-23,C001,C001_AG5,341,7,0,73.22
2025-11-24,C001,C001_AG5,867,67,3,1142.13
2025-11-25,C001,C001_AG5,1056,35,3,655.82
2025-11-26,C001,C001_AG5,1124,61,4,921.09
2025-11-27,C001,C001_AG5,884,45,2,495.62
2025-11-28,C001,C001_AG5,1140,75,8,472.18
2025-11-29,C001,C001_AG5,942,35,7,563.28
2025-11-30,C001,C001_AG5,942,73,18,1214.6
2025-12-01,C001,C001_AG5,1013,68,5,1291.05
2025-12-02,C001,C001_AG5,303,17,3,87.45
2025-12-03,C001,C001_AG5,1098,46,9,442.18
2025-12-04,C001,C001_AG5,1187,53,12,1038.18
2025-12-05,C001,C001_AG5,907,20,1,353.65
2025-12-06,C001,C001_AG5,1152,54,10,740.42
2025-12-07,C001,C001_AG5,1049,45,7,267.04
2025-12-08,C001,C001_AG5,848,31,6,585.61
2025-12-09,C001,C001_AG5,1127,44,6,374.18
2025-12-10,C001,C001_AG5,850,56,4,368.75
2025-12-11,C001,C001_AG5,920,25,3,413.88
2025-12-12,C001,C001_AG5,980,69,4,1180.86
2025-12-13,C001,C001_AG5,1076,60,5,1070.92
2025-12-14,C001,C001_AG5,1079,84,10,481.68
2025-12-15,C001,C001_AG5,1122,34,8,605.85
2025-12-16,C001,C001_AG5,1014,26,1,439.59
2025-12-17,C001,C001_AG5,820,54,5,430.49
2025-12-18,C001,C001_AG5,1069,81,5,1117.13
2025-12-19,C001,C001_AG5,825,65,5,954.84
2025-12-20,C001,C001_AG5,832,58,12,396.6
2025-12-21,C001,C001_AG5,816,61,8,967.85
2025-12-22,C001,C001_AG5,948,43,5,800.86
2025-12-23,C001,C001_AG5,973,28,4,399.13
2025-12-24,C001,C001_AG5,994,72,10,454.74
2025-12-25,C001,C001_AG5,962,56,11,489.28
2025-12-26,C001,C001_AG5,1012,21,2,329.71
2025-12-27,C001,C001_AG5,1107,44,7,432.26
2025-12-28,C001,C001_AG5,806,44,2,755.05
2025-12-29,C001,C001_AG5,1117,53,6,729.27
2025-12-30,C001,C001_AG5,859,29,2,377.15
2025-12-31,C001,C001_AG5,1089,71,17,968.11
2026-01-01,C001,C001_AG5,950,72,17,547.61
2026-01-02,C001,C001_AG5,922,59,7,818.53
2026-01-03,C001,C001_AG5,935,50,3,961.28
2026-01-04,C001,C001_AG5,1118,87,13,664.1
2026-01-05,C001,C001_AG5,245,13,0,158.21
2026-01-06,C001,C001_AG5,1040,71,8,543.99
2026-01-07,C001,C001_AG5,1141,26,2,404.83
2026-01-08,C001,C001_AG5,840,43,5,261.78
2026-01-09,C001,C001_AG5,1059,58,6,570.66
2026-01-10,C001,C001_AG5,1087,50,8,615.4
2026-01-11,C001,C001_AG5,1077,57,12,809.72
2026-01-12,C001,C001_AG5,1060,72,9,1152.71
2026-01-13,C001,C001_AG5,866,17,3,231.07
2026-01-14,C001,C001_AG5,1102,59,5,576.62
2026-01-15,C001,C001_AG5,1039,60,4,746.57
2026-01-16,C001,C001_AG5,826,33,3,479.91
2026-01-17,C001,C001_AG5,1123,67,13,672.43
2026-01-18,C001,C001_AG5,263,16,1,268.88
2026-01-19,C001,C001_AG5,815,37,4,277.32
2026-01-20,C001,C001_AG5,1146,47,5,819.31
2026-01-21,C001,C001_AG5,1026,67,6,788.54
2026-01-22,C001,C001_AG5,809,17,1,111.7
2026-01-23,C001,C001_AG5,1149,34,2,650.34
2026-01-24,C001,C001_AG5,930,73,16,1136.43
2026-01-25,C001,C001_AG5,1056,59,8,342.4
2026-01-26,C001,C001_AG5,1183,52,8,981.95
2026-01-27,C001,C001_AG5,1058,40,2,435.74
2026-01-28,C001,C001_AG5,991,23,1,145.23
2026-01-29,C001,C001_AG5,1044,50,3,405.21
2026-01-30,C001,C001_AG5,1184,57,4,956.07
2026-01-31,C001,C001_AG5,1152,41,7,443.33
2026-02-01,C001,C001_AG5,947,29,1,336.29
2026-02-02,C001,C001_AG5,1129,60,4,926.82
2026-02-03,C001,C001_AG5,1061,72,9,1176.97
2026-02-04,C001,C001_AG5,820,35,5,681.95
2026-02-05,C001,C001_AG5,1168,63,6,597.42
2026-02-06,C001,C001_AG5,1135,25,4,318.81
2026-02-07,C001,C001_AG5,1187,34,8,399.01
2025-10-11,C001,C001_AG6,1282,35,4,693.85
2025-10-12,C001,C001_AG6,1369,78,16,691.73
2025-10-13,C001,C001_AG6,1331,31,3,339.77
2025-10-14,C001,C001_AG6,1039,49,11,823.11
2025-10-15,C001,C001_AG6,1152,52,6,375.6
2025-10-16,C001,C001_AG6,1260,96,22,1290.26
2025-10-17,C001,C001_AG6,1044,54,6,602.82
2025-10-18,C001,C001_AG6,1135,64,3,584.4
2025-10-19,C001,C001_AG6,1191,73,4,1339.08
2025-10-20,C001,C001_AG6,1022,66,15,1218.06
2025-10-21,C001,C001_AG6,386,14,1,173.24
2025-10-22,C001,C001_AG6,958,69,5,1353.32
2025-10-23,C001,C001_AG6,1290,46,6,675.43
2025-10-24,C001,C001_AG6,1010,70,13,1147.47
2025-10-25,C001,C001_AG6,1288,65,5,628.35
2025-10-26,C001,C001_AG6,975,69,15,374.96
2025-10-27,C001,C001_AG6,1294,90,8,1066.21
2025-10-28,C001,C001_AG6,1235,45,9,565.96
2025-10-29,C001,C001_AG6,970,21,2,292.12
2025-10-30,C001,C001_AG6,1311,72,8,536.59
2025-10-31,C001,C001_AG6,1255,76,8,820.68
2025-11-01,C001,C001_AG6,1175,91,20,1338.67
2025-11-02,C001,C001_AG6,1036,46,2,768.41
2025-11-03,C001,C001_AG6,917,68,12,953.16
2025-11-04,C001,C001_AG6,308,21,2,409.61
2025-11-05,C001,C001_AG6,1107,47,5,412.66
2025-11-06,C001,C001_AG6,1222,84,10,548.91
2025-11-07,C001,C001_AG6,1216,85,10,1250.36
2025-11-08,C001,C001_AG6,1049,27,1,535.29
2025-11-09,C001,C001_AG6,1307,46,8,845.74
2025-11-10,C001,C001_AG6,982,64,14,1093.21
2025-11-11,C001,C001_AG6,1187,70,13,1107.35
2025-11-12,C001,C001_AG6,1369,48,6,519.56
2025-11-13,C001,C001_AG6,371,20,1,317.96
2025-11-14,C001,C001_AG6,1157,77,17,1161.01
2025-11-15,C001,C001_AG6,1299,91,20,702.25
2025-11-16,C001,C001_AG6,972,34,7,559.09
2025-11-17,C001,C001_AG6,1224,49,3,506.13
2025-11-18,C001,C001_AG6,1053,70,8,623.59
2025-11-19,C001,C001_AG6,1302,62,13,852.72
2025-11-20,C001,C001_AG6,946,69,10,1242.86
2025-11-21,C001,C001_AG6,1049,24,5,169.45
2025-11-22,C001,C001_AG6,1100,59,13,699.95
2025-11-23,C001,C001_AG6,1240,82,12,1186.17
2025-11-24,C001,C001_AG6,1203,24,2,394.03
2025-11-25,C001,C001_AG6,1262,62,12,391.88
2025-11-26,C001,C001_AG6,1202,53,12,569.74
2025-11-27,C001,C001_AG6,301,12,0,118.0
2025-11-28,C001,C001_AG6,1000,60,10,523.94
2025-11-29,C001,C001_AG6,1070,29,3,401.07
2025-11-30,C001,C001_AG6,1289,48,5,764.04
2025-12-01,C001,C001_AG6,1067,78,19,791.0
2025-12-02,C001,C001_AG6,1077,33,7,619.51
2025-12-03,C001,C001_AG6,1017,64,4,1024.71
2025-12-04,C001,C001_AG6,990,41,7,227.98
2025-12-05,C001,C001_AG6,1030,53,3,1055.77
2025-12-06,C001,C001_AG6,1212,25,4,281.29
2025-12-07,C001,C001_AG6,1163,56,4,863.96
2025-12-08,C001,C001_AG6,1051,62,11,561.08
2025-12-09,C001,C001_AG6,976,68,4,1073.14
2025-12-10,C001,C001_AG6,965,25,2,199.91
2025-12-11,C001,C001_AG6,1152,36,6,339.49
2025-12-12,C001,C001_AG6,342,11,2,109.55
2025-12-13,C001,C001_AG6,366,27,5,405.95
2025-12-14,C001,C001_AG6,954,48,9,312.93
2025-12-15,C001,C001_AG6,1019,80,8,957.13
2025-12-16,C001,C001_AG6,993,22,2,374.53
2025-12-17,C001,C001_AG6,1250,32,6,182.03
2025-12-18,C001,C001_AG6,1216,36,4,416.37
2025-12-19,C001,C001_AG6,1314,33,7,255.52
2025-12-20,C001,C001_AG6,1353,49,6,870.24
2025-12-21,C001,C001_AG6,1209,81,5,1250.85
2025-12-22,C001,C001_AG6,1344,39,5,540.59
2025-12-23,C001,C001_AG6,1223,37,4,384.02
2025-12-24,C001,C001_AG6,367,25,6,174.0
2025-12-25,C001,C001_AG6,965,43,2,383.74
2025-12-26,C001,C001_AG6,1235,74,15,1010.08
2025-12-27,C001,C001_AG6,1360,81,9,1040.57
2025-12-28,C001,C001_AG6,957,57,5,580.62
2025-12-29,C001,C001_AG6,1089,76,12,1506.08
2025-12-30,C001,C001_AG6,1207,35,7,622.23
2025-12-31,C001,C001_AG6,947,46,4,899.4
2026-01-01,C001,C001_AG6,1015,59,7,502.97
2026-01-02,C001,C001_AG6,1279,59,13,690.66
2026-01-03,C001,C001_AG6,1140,67,4,749.4
2026-01-04,C001,C001_AG6,913,23,3,328.58
2026-01-05,C001,C001_AG6,1145,37,6,712.45
2026-01-06,C001,C001_AG6,938,31,4,415.47
2026-01-07,C001,C001_AG6,1129,67,12,449.59
2026-01-08,C001,C001_AG6,1014,41,8,798.13
2026-01-09,C001,C001_AG6,1152,71,4,529.83
2026-01-10,C001,C001_AG6,1241,78,5,1104.7
2026-01-11,C001,C001_AG6,1338,58,8,969.84
2026-01-12,C001,C001_AG6,962,43,10,755.17
2026-01-13,C001,C001_AG6,1266,59,10,1141.23
2026-01-14,C001,C001_AG6,1141,59,3,1122.75
2026-01-15,C001,C001_AG6,1134,57,13,436.51
2026-01-16,C001,C001_AG6,1247,34,4,476.28
2026-01-17,C001,C001_AG6,1143,49,12,918.19
2026-01-18,C001,C001_AG6,1038,80,19,943.41
2026-01-19,C001,C001_AG6,1102,68,13,644.89
2026-01-20,C001,C001_AG6,1306,81,19,1173.59
2026-01-21,C001,C001_AG6,1198,44,5,663.77
2026-01-22,C001,C001_AG6,1210,93,14,1433.57
2026-01-23,C001,C001_AG6,966,39,5,528.82
2026-01-24,C001,C001_AG6,1104,71,15,659.51
2026-01-25,C001,C001_AG6,1282,65,3,466.69
2026-01-26,C001,C001_AG6,1004,65,5,604.45
2026-01-27,C001,C001_AG6,1297,79,8,1288.01
2026-01-28,C001,C001_AG6,385,10,2,160.92
2026-01-29,C001,C001_AG6,1252,67,6,1123.23
2026-01-30,C001,C001_AG6,1044,62,14,670.43
2026-01-31,C001,C001_AG6,1359,52,8,270.11
2026-02-01,C001,C001_AG6,1197,80,17,1395.98
2026-02-02,C001,C001_AG6,1235,72,14,950.34
2026-02-03,C001,C001_AG6,1268,98,10,750.82
2026-02-04,C001,C001_AG6,999,30,4,319.74
2026-02-05,C001,C001_AG6,1167,32,5,282.41
2026-02-06,C001,C001_AG6,1237,36,2,354.22
2026-02-07,C001,C001_AG6,1339,76,13,939.23
2025-10-11,C001,C001_AG7,1635,102,15,1974.19
2025-10-12,C001,C001_AG7,2197,64,10,707.28
2025-10-13,C001,C001_AG7,2274,135,15,1269.49
2025-10-14,C001,C001_AG7,2065,100,16,1628.2
2025-10-15,C001,C001_AG7,1668,67,6,980.48
2025-10-16,C001,C001_AG7,1769,39,8,418.1
2025-10-17,C001,C001_AG7,1667,59,11,316.86
2025-10-18,C001,C001_AG7,2185,111,16,1365.53
2025-10-19,C001,C001_AG7,2091,82,5,528.03
2025-10-20,C001,C001_AG7,2187,113,19,922.27
2025-10-21,C001,C001_AG7,1745,106,23,856.87
2025-10-22,C001,C001_AG7,2270,146,20,2518.69
2025-10-23,C001,C001_AG7,2118,45,8,250.57
2025-10-24,C001,C001_AG7,1718,60,3,1039.46
2025-10-25,C001,C001_AG7,1899,89,11,867.4
2025-10-26,C001,C001_AG7,1670,33,6,196.3
2025-10-27,C001,C001_AG7,1613,114,13,1429.85
2025-10-28,C001,C001_AG7,2118,119,12,2249.14
2025-10-29,C001,C001_AG7,2226,48,3,398.3
2025-10-30,C001,C001_AG7,2206,156,17,2263.67
2025-10-31,C001,C001_AG7,2277,177,39,2605.28
2025-11-01,C001,C001_AG7,1586,114,8,641.43
2025-11-02,C001,C001_AG7,1888,99,6,806.93
2025-11-03,C001,C001_AG7,2150,70,16,1244.03
2025-11-04,C001,C001_AG7,1722,98,9,658.5
2025-11-05,C001,C001_AG7,2025,47,9,933.0
2025-11-06,C001,C001_AG7,2086,50,9,438.02
2025-11-07,C001,C001_AG7,2035,156,18,2350.83
2025-11-08,C001,C001_AG7,1802,43,3,528.38
2025-11-09,C001,C001_AG7,2097,129,10,1741.88
2025-11-10,C001,C001_AG7,2333,70,7,1174.94
2025-11-11,C001,C001_AG7,2083,76,9,1154.72
2025-11-12,C001,C001_AG7,1956,91,18,1119.72
2025-11-13,C001,C001_AG7,2086,51,5,887.23
2025-11-14,C001,C001_AG7,1732,110,19,1750.25
2025-11-15,C001,C001_AG7,2247,130,27,1778.86
2025-11-16,C001,C001_AG7,1745,38,3,699.57
2025-11-17,C001,C001_AG7,2093,60,7,1102.29
2025-11-18,C001,C001_AG7,2253,63,9,400.57
2025-11-19,C001,C001_AG7,1585,54,13,1065.3
2025-11-20,C001,C001_AG7,2174,61,4,823.22
2025-11-21,C001,C001_AG7,2265,65,12,1240.7
2025-11-22,C001,C001_AG7,653,22,2,187.23
2025-11-23,C001,C001_AG7,1986,134,17,2514.98
2025-11-24,C001,C001_AG7,1609,94,6,1835.5
2025-11-25,C001,C001_AG7,1793,115,19,1558.53
2025-11-26,C001,C001_AG7,1876,103,23,635.26
2025-11-27,C001,C001_AG7,2344,78,10,1346.17
2025-11-28,C001,C001_AG7,2202,161,8,2935.11
2025-11-29,C001,C001_AG7,1759,89,9,645.57
2025-11-30,C001,C001_AG7,2052,141,25,1581.91
2025-12-01,C001,C001_AG7,1667,100,14,1386.19
2025-12-02,C001,C001_AG7,1901,65,4,902.54
2025-12-03,C001,C001_AG7,1981,145,11,1086.79
2025-12-04,C001,C001_AG7,1985,87,21,1267.1
2025-12-05,C001,C001_AG7,2151,149,35,1229.09
2025-12-06,C001,C001_AG7,1949,95,8,1060.34
2025-12-07,C001,C001_AG7,2037,134,23,1696.72
2025-12-08,C001,C001_AG7,2118,159,26,959.19
2025-12-09,C001,C001_AG7,1681,35,5,652.4
2025-12-10,C001,C001_AG7,2229,125,10,2315.52
2025-12-11,C001,C001_AG7,2269,117,23,748.55
2025-12-12,C001,C001_AG7,2289,119,5,2268.86
2025-12-13,C001,C001_AG7,1917,86,19,1329.96
2025-12-14,C001,C001_AG7,2317,113,23,1159.13
2025-12-15,C001,C001_AG7,2293,161,26,1832.56
2025-12-16,C001,C001_AG7,2181,162,10,2263.85
2025-12-17,C001,C001_AG7,1780,36,7,183.84
2025-12-18,C001,C001_AG7,1987,84,7,1433.4
2025-12-19,C001,C001_AG7,1661,75,12,668.97
2025-12-20,C001,C001_AG7,2023,114,28,1249.65
2025-12-21,C001,C001_AG7,2013,107,9,1432.35
2025-12-22,C001,C001_AG7,2357,128,26,1404.41
2025-12-23,C001,C001_AG7,2258,61,5,1021.54
2025-12-24,C001,C001_AG7,1656,83,17,1412.06
2025-12-25,C001,C001_AG7,2117,48,6,697.83
2025-12-26,C001,C001_AG7,2226,107,18,676.47
2025-12-27,C001,C001_AG7,1870,105,20,1990.83
2025-12-28,C001,C001_AG7,2095,77,18,451.37
2025-12-29,C001,C001_AG7,1715,85,4,1509.47
2025-12-30,C001,C001_AG7,1986,62,12,784.81
2025-12-31,C001,C001_AG7,2062,124,15,1838.34
2026-01-01,C001,C001_AG7,1646,60,7,902.7
2026-01-02,C001,C001_AG7,1735,36,6,676.36
2026-01-03,C001,C001_AG7,2150,115,19,1174.39
2026-01-04,C001,C001_AG7,1756,136,19,1504.07
2026-01-05,C001,C001_AG7,514,25,4,313.69
2026-01-06,C001,C001_AG7,1669,84,8,1097.76
2026-01-07,C001,C001_AG7,1774,82,10,1004.86
2026-01-08,C001,C001_AG7,1845,122,22,2250.64
2026-01-09,C001,C001_AG7,1957,69,8,1161.26
2026-01-10,C001,C001_AG7,2130,144,19,1482.69
2026-01-11,C001,C001_AG7,2130,76,8,834.78
2026-01-12,C001,C001_AG7,1847,98,8,951.39
2026-01-13,C001,C001_AG7,2030,62,12,1175.14
2026-01-14,C001,C001_AG7,2159,73,7,655.62
2026-01-15,C001,C001_AG7,2236,156,18,2602.72
2026-01-16,C001,C001_AG7,1639,126,18,642.52
2026-01-17,C001,C001_AG7,2333,165,20,1605.66
2026-01-18,C001,C001_AG7,2272,123,12,952.4
2026-01-19,C001,C001_AG7,1980,86,17,595.44
2026-01-20,C001,C001_AG7,1911,145,8,1480.35
2026-01-21,C001,C001_AG7,2189,103,7,1315.63
2026-01-22,C001,C001_AG7,1584,95,11,618.57
2026-01-23,C001,C001_AG7,2257,70,7,632.88
2026-01-24,C001,C001_AG7,1848,57,7,643.32
2026-01-25,C001,C001_AG7,1865,82,11,1112.83
2026-01-26,C001,C001_AG7,2118,145,28,2473.89
2026-01-27,C001,C001_AG7,2253,71,14,1141.55
2026-01-28,C001,C001_AG7,1585,71,5,1306.33
2026-01-29,C001,C001_AG7,1998,77,11,674.88
2026-01-30,C001,C001_AG7,1615,41,3,337.51
2026-01-31,C001,C001_AG7,2239,57,11,507.1
2026-02-01,C001,C001_AG7,2017,138,16,1542.35
2026-02-02,C001,C001_AG7,2113,119,19,1755.01
2026-02-03,C001,C001_AG7,2350,87,10,1101.13
2026-02-04,C001,C001_AG7,1930,47,8,561.95
2026-02-05,C001,C001_AG7,2262,132,31,1495.2
2026-02-06,C001,C001_AG7,1896,141,9,1431.77
2026-02-07,C001,C001_AG7,2092,131,22,1432.07
2025-10-11,C001,C001_AG8,2011,130,20,1528.06
2025-10-12,C001,C001_AG8,1953,53,5,465.06
2025-10-13,C001,C001_AG8,1881,61,7,392.43
2025-10-14,C001,C001_AG8,1692,39,7,501.53
2025-10-15,C001,C001_AG8,1439,82,5,1555.86
2025-10-16,C001,C001_AG8,1525,97,13,668.93
2025-10-17,C001,C001_AG8,1485,32,3,599.33
2025-10-18,C001,C001_AG8,1688,121,28,1600.61
2025-10-19,C001,C001_AG8,2017,105,17,1244.06
2025-10-20,C001,C001_AG8,1969,90,16,1170.61
2025-10-21,C001,C001_AG8,1698,57,3,548.23
2025-10-22,C001,C001_AG8,1475,30,4,491.23
2025-10-23,C001,C001_AG8,1565,81,15,1002.7
2025-10-24,C001,C001_AG8,1573,103,21,1437.37
2025-10-25,C001,C001_AG8,1743,54,12,624.06
2025-10-26,C001,C001_AG8,1858,109,23,905.67
2025-10-27,C001,C001_AG8,1796,91,19,1292.04
2025-10-28,C001,C001_AG8,1554,91,14,821.94
2025-10-29,C001,C001_AG8,1415,39,2,461.38
2025-10-30,C001,C001_AG8,1848,91,10,662.68
2025-10-31,C001,C001_AG8,1383,108,11,742.56
2025-11-01,C001,C001_AG8,1374,34,1,280.77
2025-11-02,C001,C001_AG8,1906,95,11,1468.13
2025-11-03,C001,C001_AG8,427,27,2,242.93
2025-11-04,C001,C001_AG8,1740,53,12,463.81
2025-11-05,C001,C001_AG8,1377,108,20,1163.37
2025-11-06,C001,C001_AG8,1537,122,10,1955.64
2025-11-07,C001,C001_AG8,1824,59,7,1145.67
2025-11-08,C001,C001_AG8,1477,94,18,1244.91
2025-11-09,C001,C001_AG8,1698,64,7,370.0
2025-11-10,C001,C001_AG8,2034,69,9,360.6
2025-11-11,C001,C001_AG8,1768,77,7,1504.0
2025-11-12,C001,C001_AG8,1841,112,9,1854.94
2025-11-13,C001,C001_AG8,1710,104,12,2032.66
2025-11-14,C001,C001_AG8,1409,58,4,756.63
2025-11-15,C001,C001_AG8,1702,66,10,968.2
2025-11-16,C001,C001_AG8,1979,126,6,1343.98
2025-11-17,C001,C001_AG8,1540,34,6,455.1
2025-11-18,C001,C001_AG8,1704,92,14,906.68
2025-11-19,C001,C001_AG8,1962,109,24,807.16
2025-11-20,C001,C001_AG8,1676,115,18,1358.29
2025-11-21,C001,C001_AG8,1715,109,24,1558.27
2025-11-22,C001,C001_AG8,1793,70,4,1365.52
2025-11-23,C001,C001_AG8,1498,91,18,665.39
2025-11-24,C001,C001_AG8,1649,64,4,952.54
2025-11-25,C001,C001_AG8,603,18,1,118.9
2025-11-26,C001,C001_AG8,1390,81,10,1000.24
2025-11-27,C001,C001_AG8,1772,40,3,630.71
2025-11-28,C001,C001_AG8,599,35,8,611.84
2025-11-29,C001,C001_AG8,1806,75,14,1376.73
2025-11-30,C001,C001_AG8,1912,44,7,569.15
2025-12-01,C001,C001_AG8,1939,47,4,601.24
2025-12-02,C001,C001_AG8,1526,65,5,965.45
2025-12-03,C001,C001_AG8,2017,107,17,1732.5
2025-12-04,C001,C001_AG8,1763,106,20,1209.05
2025-12-05,C001,C001_AG8,1911,101,15,1501.16
2025-12-06,C001,C001_AG8,1779,135,31,1788.91
2025-12-07,C001,C001_AG8,1947,87,15,1513.13
2025-12-08,C001,C001_AG8,1533,80,10,1060.29
2025-12-09,C001,C001_AG8,1615,76,18,380.22
2025-12-10,C001,C001_AG8,469,9,0,165.19
2025-12-11,C001,C001_AG8,612,20,2,331.46
2025-12-12,C001,C001_AG8,1931,145,22,1966.2
2025-12-13,C001,C001_AG8,1433,68,5,610.29
2025-12-14,C001,C001_AG8,1539,54,5,732.09
2025-12-15,C001,C001_AG8,1517,37,4,452.81
2025-12-16,C001,C001_AG8,1984,123,26,790.95
2025-12-17,C001,C001_AG8,1394,95,11,1586.67
2025-12-18,C001,C001_AG8,1597,116,15,2198.63
2025-12-19,C001,C001_AG8,1896,122,26,2309.44
2025-12-20,C001,C001_AG8,1801,41,6,401.38
2025-12-21,C001,C001_AG8,1592,98,7,1480.24
2025-12-22,C001,C001_AG8,2033,132,21,838.36
2025-12-23,C001,C001_AG8,1906,55,6,667.58
2025-12-24,C001,C001_AG8,1743,62,8,714.08
2025-12-25,C001,C001_AG8,1890,92,8,1005.54
2025-12-26,C001,C001_AG8,1752,139,21,1200.23
2025-12-27,C001,C001_AG8,1663,101,16,675.48
2025-12-28,C001,C001_AG8,1618,50,5,741.56
2025-12-29,C001,C001_AG8,1484,60,12,1022.52
2025-12-30,C001,C001_AG8,1670,126,12,1925.33
2025-12-31,C001,C001_AG8,1867,46,9,397.7
2026-01-01,C001,C001_AG8,1469,102,10,1035.21
2026-01-02,C001,C001_AG8,1577,76,8,1223.61
2026-01-03,C001,C001_AG8,1742,113,18,1621.06
2026-01-04,C001,C001_AG8,1844,110,13,2044.97
2026-01-05,C001,C001_AG8,1543,36,3,556.12
2026-01-06,C001,C001_AG8,1687,129,8,1922.82
2026-01-07,C001,C001_AG8,1993,82,5,769.77
2026-01-08,C001,C001_AG8,1633,128,19,2002.6
2026-01-09,C001,C001_AG8,1700,94,6,750.41
2026-01-10,C001,C001_AG8,1752,109,6,2052.91
2026-01-11,C001,C001_AG8,1704,110,5,1679.11
2026-01-12,C001,C001_AG8,1575,125,30,1142.27
2026-01-13,C001,C001_AG8,1545,66,16,1310.46
2026-01-14,C001,C001_AG8,2018,67,7,729.81
2026-01-15,C001,C001_AG8,1868,95,17,1718.6
2026-01-16,C001,C001_AG8,1654,89,12,862.03
2026-01-17,C001,C001_AG8,1676,46,8,630.91
2026-01-18,C001,C001_AG8,1507,42,7,776.15
2026-01-19,C001,C001_AG8,1663,123,25,1825.75
2026-01-20,C001,C001_AG8,1476,35,5,552.71
2026-01-21,C001,C001_AG8,1943,55,3,537.92
2026-01-22,C001,C001_AG8,2026,77,15,1334.06
2026-01-23,C001,C001_AG8,1874,54,4,376.55
2026-01-24,C001,C001_AG8,613,34,5,482.3
2026-01-25,C001,C001_AG8,1526,32,2,534.32
2026-01-26,C001,C001_AG8,1947,93,16,721.65
2026-01-27,C001,C001_AG8,1693,50,4,556.44
2026-01-28,C001,C001_AG8,2002,154,14,2320.79
2026-01-29,C001,C001_AG8,1508,46,11,533.11
2026-01-30,C001,C001_AG8,1839,132,30,1506.56
2026-01-31,C001,C001_AG8,1784,123,23,1342.21
2026-02-01,C001,C001_AG8,1760,91,16,1416.11
2026-02-02,C001,C001_AG8,433,20,4,363.33
2026-02-03,C001,C001_AG8,1736,137,7,1481.1
2026-02-04,C001,C001_AG8,2027,63,8,1150.76
2026-02-05,C001,C001_AG8,1564,46,5,864.13
2026-02-06,C001,C001_AG8,1987,95,17,603.88
2026-02-07,C001,C001_AG8,1491,82,18,1082.08
2025-10-11,C002,C002_AG1,1573,48,8,753.1
2025-10-12,C002,C002_AG1,1575,55,10,1023.41
2025-10-13,C002,C002_AG1,1745,47,3,551.83
2025-10-14,C002,C002_AG1,1620,69,14,874.57
2025-10-15,C002,C002_AG1,1527,65,13,1214.45
2025-10-16,C002,C002_AG1,1707,49,10,376.47
2025-10-17,C002,C002_AG1,1553,59,12,689.94
2025-10-18,C002,C002_AG1,1359,37,3,530.52
2025-10-19,C002,C002_AG1,1578,112,17,569.66
2025-10-20,C002,C002_AG1,1436,79,11,881.03
2025-10-21,C002,C002_AG1,1669,57,9,814.9
2025-10-22,C002,C002_AG1,1813,41,3,606.77
2025-10-23,C002,C002_AG1,549,32,6,303.25
2025-10-24,C002,C002_AG1,1315,59,5,889.8
2025-10-25,C002,C002_AG1,1727,96,19,735.48
2025-10-26,C002,C002_AG1,1655,125,8,1186.18
2025-10-27,C002,C002_AG1,1527,36,4,477.25
2025-10-28,C002,C002_AG1,1370,84,8,1084.09
2025-10-29,C002,C002_AG1,1730,98,7,1562.7
2025-10-30,C002,C002_AG1,1917,93,17,1767.78
2025-10-31,C002,C002_AG1,1468,82,9,1056.23
2025-11-01,C002,C002_AG1,1511,41,6,524.62
2025-11-02,C002,C002_AG1,1600,49,8,765.81
2025-11-03,C002,C002_AG1,1285,27,4,182.76
2025-11-04,C002,C002_AG1,1797,143,18,1430.98
2025-11-05,C002,C002_AG1,1693,35,3,322.85
2025-11-06,C002,C002_AG1,1481,74,8,376.81
2025-11-07,C002,C002_AG1,1503,95,16,516.49
2025-11-08,C002,C002_AG1,1496,60,11,1124.55
